Recency,Frequency,Monetary,Total_Quantity,Avg_Order_Value,Purchase_Frequency,Customer_Value,Cluster
53,36,173.97,80,4.8325,0.0,6262.92,1
65,86,574.07,416,6.675232558139536,2.9186046511627906,49370.020000000004,1
80,17,2020.52,812,118.85411764705883,0.0,34348.84,1
129,24,406.09,283,16.920416666666664,0.0,9746.16,1
86,21,364.5,84,17.357142857142858,0.0,7654.5,1
0,26,563.94,116,21.69,2.8076923076923075,14662.440000000002,1
45,20,393.54,81,19.677,0.0,7870.8,1
332,17,252.42000000000002,144,14.848235294117648,0.0,4291.14,1
365,5,201.60000000000002,130,40.32000000000001,0.0,1008.0000000000001,1
71,9,158.04,84,17.56,0.0,1422.36,1
157,72,473.81,327,6.580694444444444,0.4027777777777778,34114.32,1
372,5,115.65,51,23.130000000000003,0.0,578.25,1
11,225,1960.1100000000001,753,8.7116,1.5866666666666667,441024.75,1
254,63,777.02,343,12.333650793650794,1.7936507936507937,48952.26,1
28,14,277.05,45,19.789285714285715,1.6428571428571428,3878.7000000000003,1
30,519,2766.5,1673,5.330443159922929,0.6473988439306358,1435813.5,1
4,551,8347.2,7050,15.149183303085302,0.6533575317604355,4599307.2,1
39,13,427.93,223,32.917692307692306,0.0,5563.09,1
361,7,418.92,336,59.84571428571429,0.0,2932.44,1
372,16,326.0,144,20.375,0.0,5216.0,1
95,29,913.19,493,31.489310344827587,5.448275862068965,26482.510000000002,1
25,114,2314.32,1084,20.301052631578948,2.5350877192982457,263832.48000000004,1
74,44,602.51,621,13.69340909090909,6.409090909090909,26510.44,1
56,95,1877.59,1057,19.764105263157894,2.294736842105263,178371.05,1
20,4,446.94000000000005,230,111.73500000000001,0.0,1787.7600000000002,1
40,94,2386.05,830,25.383510638297874,3.095744680851064,224288.7,1
136,27,2007.3999999999999,2924,74.34814814814814,0.0,54199.799999999996,1
7,132,2415.91,500,18.302348484848483,2.75,318900.12,1
128,3,168.0,126,56.0,0.0,504.0,1
39,117,1233.3600000000001,619,10.541538461538462,1.5555555555555556,144303.12000000002,1
168,194,3703.29,2305,19.089123711340207,0.9742268041237113,718438.26,1
8,36,1690.2600000000002,376,46.951666666666675,9.88888888888889,60849.36000000001,1
213,8,596.85,171,74.60625,6.75,4774.8,1
14,302,5955.71,4012,19.7208940397351,0.9271523178807947,1798624.42,1
169,41,642.41,596,15.668536585365853,4.609756097560975,26338.809999999998,1
39,12,316.88,161,26.406666666666666,0.0,3802.56,1
185,31,394.14,446,12.714193548387096,0.0,12218.34,1
269,10,140.54,88,14.053999999999998,0.0,1405.3999999999999,1
171,1,500.0,400,500.0,0.0,500.0,1
4,84,1535.53,1277,18.280119047619046,4.226190476190476,128984.52,1
15,12,231.86,150,19.32166666666667,22.0,2782.32,1
9,85,2183.54,910,25.68870588235294,4.094117647058823,185600.9,1
325,7,107.45,17,15.35,0.0,752.15,1
112,14,288.18,122,20.584285714285716,0.0,4034.52,1
289,6,94.0,20,15.666666666666666,0.0,564.0,1
15,73,1345.53,769,18.43191780821918,0.8493150684931506,98223.69,1
0,50,815.77,611,16.3154,1.54,40788.5,1
91,12,716.2,390,59.68333333333334,15.5,8594.400000000001,1
148,42,626.77,694,14.923095238095238,1.119047619047619,26324.34,1
188,8,349.1,193,43.6375,0.0,2792.8,1
30,53,510.71000000000004,254,9.636037735849058,5.0754716981132075,27067.63,1
33,153,1056.44,558,6.90483660130719,1.7712418300653594,161635.32,1
263,34,267.18,106,7.858235294117647,0.0,9084.12,1
83,122,3450.84,1200,28.285573770491805,1.4508196721311475,421002.48000000004,1
25,99,1358.88,530,13.726060606060607,1.5757575757575757,134529.12000000002,1
170,10,190.53,108,19.053,0.0,1905.3,1
9,39,774.9000000000001,443,19.86923076923077,5.948717948717949,30221.100000000002,1
312,48,572.8100000000001,575,11.933541666666668,0.0,27494.880000000005,1
64,192,3984.32,2090,20.75166666666667,1.1354166666666667,764989.4400000001,1
84,28,508.8,284,18.17142857142857,0.0,14246.4,1
24,8,135.86,230,16.9825,0.0,1086.88,1
58,53,950.36,500,17.93132075471698,4.735849056603773,50369.08,1
322,6,97.7,38,16.283333333333335,0.0,586.2,1
37,2,43.5,101,21.75,0.0,87.0,1
253,17,383.34,554,22.54941176470588,0.0,6516.78,1
18,292,1447.39,674,4.956815068493151,1.1986301369863013,422637.88,1
32,306,1483.14,1013,4.84686274509804,0.042483660130718956,453840.84,1
14,6,93.78,102,15.63,0.0,562.6800000000001,1
26,82,397.35,380,4.845731707317073,0.5853658536585366,32582.7,1
22,10,171.19,65,17.119,0.0,1711.9,1
213,41,533.3,534,13.00731707317073,1.2926829268292683,21865.3,1
7,55,1041.48,647,18.936,3.4727272727272727,57281.4,1
21,29,149.29,54,5.147931034482759,0.0,4329.41,1
11,329,1122.53,613,3.4119452887537993,0.6717325227963525,369312.37,1
261,45,200.16,79,4.4479999999999995,0.0,9007.2,1
130,25,156.57999999999998,59,6.263199999999999,0.0,3914.4999999999995,1
54,62,383.68,197,6.188387096774194,2.4838709677419355,23788.16,1
248,2,594.0,120,297.0,0.0,1188.0,1
1,382,3236.91,1663,8.473586387434555,0.8324607329842932,1236499.6199999999,1
8,219,1418.26,764,6.476073059360731,0.1415525114155251,310598.94,1
263,5,113.5,58,22.7,0.0,567.5,1
330,9,155.17,85,17.24111111111111,0.0,1396.53,1
312,28,494.64,232,17.665714285714284,0.0,13849.92,1
25,60,974.52,812,16.242,3.9166666666666665,58471.2,1
29,30,429.84,376,14.328,0.0,12895.199999999999,1
29,58,538.73,283,9.28844827586207,4.0344827586206895,31246.34,1
1,286,1388.37,845,4.854440559440559,0.6468531468531469,397073.81999999995,1
361,25,179.1,86,7.164,0.0,4477.5,1
282,60,447.22,660,7.453666666666667,1.25,26833.2,1
261,58,237.07,132,4.087413793103448,0.0,13750.06,1
24,7,161.64,156,23.09142857142857,0.0,1131.48,1
353,58,216.76,109,3.7372413793103445,0.0,12572.08,1
93,11,234.6,172,21.327272727272728,8.363636363636363,2580.6,1
28,7,126.14,106,18.02,0.0,882.98,1
337,157,1048.85,350,6.680573248407643,0.0,164669.44999999998,1
19,97,7354.62,1257,75.82082474226804,3.597938144329897,713398.14,1
84,57,334.53,246,5.868947368421052,0.0,19068.21,1
8,52,524.88,310,10.093846153846155,2.730769230769231,27293.76,1
50,24,467.51,155,19.479583333333334,0.0,11220.24,1
49,24,538.55,153,22.43958333333333,2.875,12925.199999999999,1
1,77,469.48,266,6.097142857142857,0.0,36149.96,1
112,76,371.56,251,4.888947368421053,0.0,28238.56,1
13,11,1771.2,672,161.01818181818183,4.181818181818182,19483.2,1
76,29,454.10999999999996,319,15.658965517241377,0.0,13169.189999999999,1
39,46,1441.42,585,31.33521739130435,0.34782608695652173,66305.32,1
115,45,905.5,303,20.122222222222224,0.0,40747.5,1
15,98,11054.96,5020,112.80571428571427,3.5,1083386.0799999998,1
160,88,233.81,295,2.656931818181818,1.1931818181818181,20575.28,1
0,188,3594.31,3152,19.118670212765956,0.4095744680851064,675730.28,1
29,86,2575.0,1306,29.941860465116278,3.988372093023256,221450.0,1
92,2,91.32000000000001,73,45.660000000000004,0.0,182.64000000000001,1
22,50,1134.28,608,22.6856,3.76,56714.0,1
94,154,3100.09,1646,20.130454545454548,0.9090909090909091,477413.86000000004,1
27,35,659.4599999999999,483,18.841714285714282,1.3142857142857143,23081.1,1
32,297,2001.8,560,6.74006734006734,0.8013468013468014,594534.6,1
20,125,1299.23,1148,10.39384,0.792,162403.75,1
17,15,1262.2,624,84.14666666666668,20.133333333333333,18933.0,1
2,512,13316.4,6105,26.00859375,0.7109375,6817996.8,1
7,68,1131.56,572,16.640588235294118,1.0735294117647058,76946.08,1
15,213,10384.93,4236,48.75553990610329,1.6572769953051643,2211990.09,1
362,70,147.09,74,2.1012857142857144,0.0,10296.300000000001,1
80,13,52.83,33,4.063846153846153,0.0,686.79,1
52,97,3610.96,2390,37.22639175257732,1.0515463917525774,350263.12,1
22,164,979.26,848,5.971097560975609,0.7073170731707317,160598.63999999998,1
171,46,492.36,162,10.703478260869565,0.0,22648.56,1
188,92,1000.27,440,10.8725,0.5,92024.84,1
330,1,250.0,2,250.0,0.0,250.0,1
11,160,909.23,271,5.6826875,0.45625,145476.8,1
155,7,121.0,68,17.285714285714285,29.0,847.0,0
32,308,14758.220000000001,5709,47.91629870129871,1.103896103896104,4545531.760000001,1
11,178,4139.46,2160,23.255393258426967,1.9775280898876404,736823.88,1
44,15,62.43,27,4.162,0.06666666666666667,936.45,1
232,27,267.03,293,9.889999999999999,0.0,7209.8099999999995,1
63,214,1942.45,1273,9.076869158878505,1.2523364485981308,415684.3,1
1,18,343.5,314,19.083333333333332,0.0,6183.0,1
39,185,3000.2,1836,16.217297297297296,1.1567567567567567,555037.0,1
32,57,398.84,573,6.99719298245614,0.9473684210526315,22733.879999999997,1
83,10,412.01000000000005,132,41.20100000000001,0.0,4120.1,1
24,1,440.0,4,440.0,0.0,440.0,1
1,178,825.92,416,4.64,2.0842696629213484,147013.75999999998,1
32,4,148.44,24,37.11,0.0,593.76,1
18,163,2429.78,992,14.906625766871167,2.0552147239263805,396054.14,1
253,26,229.33,123,8.820384615384615,0.0,5962.58,1
22,672,3995.23,3496,5.945282738095238,0.5104166666666666,2684794.56,1
21,108,1502.35,950,13.910648148148148,2.0833333333333335,162253.8,1
7,228,2007.44,1105,8.804561403508773,0.09649122807017543,457696.32,1
24,256,1580.93,521,6.1755078125,1.296875,404718.08,1
18,83,807.57,289,9.729759036144578,0.8313253012048193,67028.31,1
172,75,536.4,143,7.152,2.0533333333333332,40230.0,1
162,24,110.92,29,4.621666666666667,0.0,2662.08,1
6,41,538.46,410,13.133170731707319,0.0,22076.86,1
10,15,213.3,200,14.22,0.0,3199.5,1
113,29,85.13000000000001,49,2.9355172413793107,0.0,2468.7700000000004,1
287,28,127.86,86,4.566428571428571,0.0,3580.08,1
8,259,3546.71,3109,13.693861003861004,1.4015444015444016,918597.89,1
53,81,292.71999999999997,163,3.613827160493827,3.9012345679012346,23710.319999999996,1
6,702,4954.84,4032,7.058176638176638,0.5042735042735043,3478297.68,1
76,115,1693.26,698,14.724,2.0782608695652174,194724.9,1
3,61,575.63,295,9.43655737704918,4.868852459016393,35113.43,1
36,29,436.06,218,15.036551724137931,0.0,12645.74,1
216,17,90.12,60,5.301176470588236,0.0,1532.04,1
59,56,437.23,451,7.807678571428572,0.0,24484.88,1
277,14,217.2,74,15.514285714285714,0.0,3040.7999999999997,1
11,899,4805.17,4439,5.345016685205784,0.3971078976640712,4319847.83,1
23,31,279.77,236,9.024838709677418,0.0,8672.869999999999,1
28,20,473.65000000000003,219,23.6825,0.0,9473.0,1
11,27,800.59,267,29.651481481481483,7.518518518518518,21615.93,1
351,1,134.55,39,134.55,0.0,134.55,1
21,113,1400.44,1501,12.393274336283186,2.9734513274336285,158249.72,1
49,8,173.16,60,21.645,2.5,1385.28,1
18,7,186.01,223,26.572857142857142,0.0,1302.07,1
2,53,758.29,461,14.307358490566036,1.320754716981132,40189.369999999995,1
103,31,1375.71,666,44.377741935483876,7.354838709677419,42647.01,1
6,323,4165.52,2067,12.896346749226007,1.1207430340557276,1345462.9600000002,1
11,57,650.4300000000001,264,11.411052631578949,1.1578947368421053,37074.51,1
4,215,2552.86,1229,11.873767441860466,1.2697674418604652,548864.9,1
31,104,607.45,363,5.840865384615385,0.5096153846153846,63174.8,1
177,168,702.25,349,4.180059523809524,1.1547619047619047,117978.0,1
37,45,940.6700000000001,404,20.90377777777778,0.0,42330.15,1
150,39,258.88,89,6.637948717948718,3.948717948717949,10096.32,1
161,13,127.1,52,9.776923076923076,0.0,1652.3,1
68,51,348.6,120,6.835294117647059,4.803921568627451,17778.600000000002,1
120,149,3679.9700000000003,286,24.69778523489933,1.6442953020134228,548315.53,1
24,44,682.9100000000001,453,15.52068181818182,4.431818181818182,30048.040000000005,1
23,123,725.11,314,5.895203252032521,1.1219512195121952,89188.53,1
176,31,455.3,320,14.687096774193549,0.0,14114.300000000001,1
49,9,913.6800000000001,312,101.52000000000001,33.44444444444444,8223.12,0
255,29,478.53000000000003,243,16.501034482758623,1.8620689655172413,13877.37,1
46,24,388.58,354,16.190833333333334,0.0,9325.92,1
70,5,199.8,60,39.96,0.0,999.0,1
15,103,1771.78,983,17.201747572815535,2.116504854368932,182493.34,1
100,77,1406.59,561,18.267402597402597,3.4285714285714284,108307.43,1
34,22,324.57,279,14.753181818181817,0.0,7140.54,1
52,14,240.68,160,17.19142857142857,0.0,3369.52,1
26,52,761.74,718,14.648846153846154,3.4038461538461537,39610.48,1
10,410,6776.56,4983,16.52819512195122,0.8804878048780488,2778389.6,1
7,46,1297.8700000000001,1137,28.214565217391307,7.804347826086956,59702.020000000004,1
78,2,48.480000000000004,96,24.240000000000002,0.0,96.96000000000001,1
51,17,216.39,159,12.728823529411764,0.0,3678.6299999999997,1
35,67,1198.23,441,17.88402985074627,5.029850746268656,80281.41,1
60,77,2920.16,892,37.92415584415584,3.4155844155844157,224852.31999999998,1
336,13,104.76,202,8.05846153846154,0.0,1361.88,1
27,60,1093.68,714,18.228,1.5333333333333334,65620.8,1
183,16,298.48,148,18.655,0.0,4775.68,1
51,6,112.46000000000001,66,18.743333333333336,0.0,674.76,1
9,43,1591.45,504,37.01046511627907,7.558139534883721,68432.35,1
35,6,195.15,52,32.525,4.166666666666667,1170.9,1
9,423,10399.74,5508,24.585673758865248,0.8226950354609929,4399090.02,1
32,45,776.851,454,17.263355555555556,2.2888888888888888,34958.295,1
10,3,336.40000000000003,136,112.13333333333334,0.0,1009.2,1
56,100,1553.18,915,15.5318,3.01,155318.0,1
3,16,1293.03,501,80.814375,1.0625,20688.48,1
42,185,3709.56,1674,20.051675675675675,1.2918918918918918,686268.6,1
140,19,301.03,125,15.843684210526314,0.0,5719.57,1
116,34,588.13,357,17.297941176470587,4.088235294117647,19996.42,1
103,64,1534.26,1188,23.9728125,2.046875,98192.64,1
74,49,675.8,766,13.791836734693877,5.183673469387755,33114.2,1
4,155,2870.2400000000002,1894,18.51767741935484,2.335483870967742,444887.2,1
44,60,1186.35,800,19.772499999999997,2.65,71181.0,1
15,167,3285.31,2109,19.67251497005988,1.5508982035928143,548646.77,1
16,15,243.55,99,16.236666666666668,0.0,3653.25,1
89,25,724.76,284,28.9904,7.68,18119.0,1
52,15,223.36,128,14.890666666666668,0.0,3350.4,1
133,25,425.32,323,17.0128,0.0,10633.0,1
3,484,12515.66,6607,25.858801652892563,0.7582644628099173,6057579.4399999995,1
104,119,1887.2,1562,15.858823529411765,2.1260504201680672,224576.80000000002,1
191,33,664.0,246,20.12121212121212,2.727272727272727,21912.0,1
165,238,813.0,557,3.4159663865546217,0.3949579831932773,193494.0,1
18,52,612.01,256,11.769423076923077,0.0,31824.52,1
157,35,447.64000000000004,394,12.789714285714288,6.114285714285714,15667.400000000001,1
203,25,657.35,221,26.294,2.48,16433.75,1
335,2,816.0,192,408.0,15.5,1632.0,1
36,32,646.3,479,20.196875,6.96875,20681.6,1
90,21,337.74,208,16.082857142857144,0.0,7092.54,1
92,6,877.4399999999999,1200,146.23999999999998,3.8333333333333335,5264.639999999999,1
8,21,922.53,475,43.93,0.7619047619047619,19373.13,1
242,34,560.67,324,16.490294117647057,0.0,19062.78,1
44,47,748.5,343,15.925531914893616,5.0638297872340425,35179.5,1
22,1,30.0,24,30.0,0.0,30.0,1
189,48,1024.1000000000001,242,21.33541666666667,3.7916666666666665,49156.8,1
43,11,306.45,111,27.85909090909091,0.0,3370.95,1
24,90,1600.86,1050,17.787333333333333,3.7777777777777777,144077.4,1
316,5,309.8,236,61.96,4.2,1549.0,1
105,9,138.14,106,15.348888888888887,0.0,1243.2599999999998,1
50,17,386.43,157,22.731176470588235,0.0,6569.31,1
167,116,2242.01,1666,19.327672413793106,0.6379310344827587,260073.16000000003,1
39,13,301.32,240,23.178461538461537,0.0,3917.16,1
217,1,76.32000000000001,72,76.32000000000001,0.0,76.32000000000001,1
39,33,684.34,342,20.737575757575758,6.757575757575758,22583.22,1
296,12,173.05,91,14.420833333333334,0.0,2076.6000000000004,1
18,78,2657.13,1699,34.065769230769234,3.230769230769231,207256.14,1
87,155,2881.02,1514,18.587225806451613,1.5354838709677419,446558.1,1
72,114,2446.6,1275,21.46140350877193,1.587719298245614,278912.39999999997,1
80,21,323.69,527,15.413809523809524,9.428571428571429,6797.49,1
18,202,3435.76,2252,17.00871287128713,1.311881188118812,694023.52,1
48,33,657.23,319,19.916060606060608,0.0,21688.59,1
52,12,352.7,184,29.391666666666666,0.0,4232.4,1
23,110,781.28,1170,7.102545454545455,1.4363636363636363,85940.8,1
8,78,1333.68,952,17.09846153846154,4.564102564102564,104027.04000000001,1
24,53,1426.16,816,26.90867924528302,4.811320754716981,75586.48000000001,1
116,10,193.75,131,19.375,0.0,1937.5,1
8,166,2993.1,1310,18.030722891566263,1.9337349397590362,496854.6,1
119,9,254.1,84,28.233333333333334,26.77777777777778,2286.9,1
3,19,239.76,408,12.618947368421052,5.052631578947368,4555.44,1
251,2,136.8,72,68.4,0.0,273.6,1
27,12,191.04,138,15.92,0.0,2292.48,1
0,78,6479.4,1677,83.06923076923077,4.769230769230769,505393.19999999995,1
266,22,409.98,212,18.635454545454547,0.0,9019.560000000001,1
32,171,2736.46,1028,16.002690058479534,1.713450292397661,467934.66000000003,1
17,18,309.65,113,17.202777777777776,0.0,5573.7,1
171,86,696.68,357,8.10093023255814,0.011627906976744186,59914.479999999996,1
1,237,1542.14,923,6.506919831223629,0.45569620253164556,365487.18000000005,1
264,5,211.5,66,42.3,0.0,1057.5,1
139,117,2293.62,1028,19.603589743589744,0.6410256410256411,268353.54,1
200,6,143.1,62,23.849999999999998,0.0,858.5999999999999,1
63,55,1060.56,321,19.28290909090909,0.9454545454545454,58330.799999999996,1
34,214,945.58,605,4.418598130841121,0.2383177570093458,202354.12,1
40,288,3364.2400000000002,1267,11.68138888888889,1.1388888888888888,968901.1200000001,1
283,6,133.25,121,22.208333333333332,0.0,799.5,1
8,53,1072.3600000000001,486,20.233207547169815,5.245283018867925,56835.08000000001,1
142,19,356.7,150,18.773684210526316,11.68421052631579,6777.3,1
11,35,330.88,187,9.453714285714286,1.8857142857142857,11580.8,1
145,118,1118.81,744,9.481440677966102,1.8898305084745763,132019.58,1
233,7,150.3,70,21.47142857142857,0.0,1052.1000000000001,1
32,937,5045.61,2725,5.384855923159018,0.3244397011739594,4727736.569999999,1
23,128,598.73,281,4.677578125,0.0,76637.44,1
11,91,507.08,409,5.572307692307692,0.0,46144.28,1
35,69,2222.56,1026,32.21101449275362,3.681159420289855,153356.63999999998,1
364,41,203.1,87,4.953658536585365,0.0,8327.1,1
200,11,218.25,73,19.84090909090909,7.545454545454546,2400.75,1
14,32,415.25,221,12.9765625,0.0,13288.0,1
16,302,5178.96,3065,17.14887417218543,1.1324503311258278,1564045.92,1
212,5,85.0,28,17.0,0.0,425.0,1
65,70,1120.88,689,16.01257142857143,2.0,78461.6,1
211,14,294.12,215,21.00857142857143,11.357142857142858,4117.68,1
282,10,162.3,62,16.23,0.0,1623.0,1
114,26,1339.45,346,51.517307692307696,3.269230769230769,34825.700000000004,1
14,72,1205.1200000000001,599,16.73777777777778,3.1666666666666665,86768.64000000001,1
18,173,4812.42,2982,27.817456647398846,2.040462427745665,832548.66,1
65,8,449.12,472,56.14,0.0,3592.96,1
48,9,154.88,152,17.20888888888889,0.0,1393.92,1
15,88,784.46,216,8.914318181818182,1.9090909090909092,69032.48000000001,1
77,3,34.8,120,11.6,0.0,104.39999999999999,1
18,62,1094.59,421,17.654677419354837,3.5,67864.58,1
133,28,196.88,178,7.031428571428571,0.0,5512.639999999999,1
12,93,974.04,480,10.473548387096773,1.7204301075268817,90585.72,1
39,21,149.31,51,7.11,0.0,3135.51,1
234,10,44534.3,18028,4453.43,9.7,445343.0,1
2,293,2465.48,1786,8.414607508532423,1.242320819112628,722385.64,1
39,411,2637.38,1978,6.41698296836983,0.8102189781021898,1083963.18,1
304,1,79.2,144,79.2,0.0,79.2,1
50,28,458.57,199,16.3775,6.964285714285714,12839.96,1
9,141,2364.25,1427,16.7677304964539,2.0141843971631204,333359.25,1
60,192,532.96,242,2.7758333333333334,0.9739583333333334,102328.32,1
65,45,714.42,491,15.876,3.3777777777777778,32148.899999999998,1
24,9,205.25,47,22.805555555555557,0.0,1847.25,1
217,7,253.04,60,36.14857142857143,19.857142857142858,1771.28,1
64,37,583.75,251,15.777027027027026,0.32432432432432434,21598.75,1
31,61,1086.92,271,17.818360655737706,0.7377049180327869,66302.12000000001,1
87,180,3279.97,2050,18.222055555555553,1.0444444444444445,590394.6,1
63,11,315.06,170,28.64181818181818,0.0,3465.66,1
115,27,621.8299999999999,244,23.03074074074074,4.074074074074074,16789.409999999996,1
6,130,56252.72,29672,432.7132307692308,2.792307692307692,7312853.600000001,1
5,10,635.6800000000001,311,63.568000000000005,0.0,6356.800000000001,1
68,25,270.8,87,10.832,0.0,6770.0,1
244,7,104.9,68,14.985714285714286,0.0,734.3000000000001,1
132,18,241.62,138,13.423333333333334,0.0,4349.16,1
240,21,1047.11,378,49.862380952380946,5.714285714285714,21989.309999999998,1
183,29,475.28000000000003,220,16.38896551724138,6.0,13783.12,1
24,20,345.46,180,17.273,14.0,6909.2,1
9,43,2614.7400000000002,864,60.80790697674419,1.8372093023255813,112433.82,1
10,14,246.3,212,17.592857142857145,0.0,3448.2000000000003,1
32,83,2328.9700000000003,1612,28.059879518072293,3.1566265060240966,193304.51,1
45,267,4932.2,3364,18.47265917602996,0.2546816479400749,1316897.4,1
25,206,948.05,540,4.602184466019417,0.16990291262135923,195298.3,1
357,25,351.3,438,14.052,0.0,8782.5,1
9,35,220.85,114,6.31,0.0,7729.75,1
43,75,1612.69,731,21.502533333333336,2.1333333333333333,120951.75,1
14,12,965.61,553,80.4675,21.083333333333332,11587.32,1
149,42,610.01,581,14.524047619047618,0.0,25620.42,1
0,133,2711.56,861,20.38766917293233,2.263157894736842,360637.48,1
112,8,2207.4,873,275.925,25.75,17659.2,1
75,98,884.14,955,9.021836734693878,2.63265306122449,86645.72,1
106,119,699.08,335,5.874621848739496,1.1680672268907564,83190.52,1
45,64,1063.95,570,16.62421875,0.984375,68092.8,1
142,1,451.42,1,451.42,0.0,451.42,1
50,8,415.82000000000005,290,51.977500000000006,0.0,3326.5600000000004,1
0,262,4206.39,2565,16.05492366412214,0.7557251908396947,1102074.1800000002,1
22,301,5528.4800000000005,3387,18.367043189368772,1.132890365448505,1664072.4800000002,1
45,31,784.58,602,25.309032258064516,7.419354838709677,24321.98,1
49,48,903.9,430,18.83125,0.5416666666666666,43387.2,1
305,208,3734.9700000000003,1343,17.95658653846154,0.30288461538461536,776873.76,1
35,35,515.77,301,14.736285714285714,7.6,18051.95,1
78,89,1391.98,861,15.640224719101123,2.449438202247191,123886.22,1
21,133,2218.62,1071,16.681353383458646,2.5789473684210527,295076.45999999996,1
106,41,1801.14,922,43.930243902439024,5.121951219512195,73846.74,1
207,40,1303.9099999999999,603,32.59775,0.775,52156.399999999994,1
16,72,1945.33,1271,27.018472222222222,0.4583333333333333,140063.76,1
63,49,2100.6,1856,42.86938775510204,4.0,102929.4,1
48,123,1905.45,1357,15.491463414634147,1.8455284552845528,234370.35,1
319,17,206.98,128,12.175294117647057,0.0,3518.66,1
43,62,570.96,202,9.209032258064516,0.27419354838709675,35399.520000000004,1
2,33,885.47,375,26.832424242424242,10.787878787878787,29220.510000000002,1
371,1,15.0,1,15.0,0.0,15.0,1
171,20,532.94,220,26.647000000000002,0.0,10658.800000000001,1
55,68,1654.31,963,24.328088235294118,2.264705882352941,112493.08,1
72,115,1836.0900000000001,882,15.966000000000001,2.6,211150.35,1
98,51,636.14,996,12.473333333333333,0.803921568627451,32443.14,1
37,39,576.0,415,14.76923076923077,0.0,22464.0,1
57,68,801.76,1105,11.790588235294118,3.8970588235294117,54519.68,1
253,54,836.79,465,15.49611111111111,0.0,45186.659999999996,1
69,273,2233.75,965,8.182234432234432,0.7545787545787546,609813.75,1
43,50,954.09,439,19.0818,5.72,47704.5,1
49,10,137.37,26,13.737,0.0,1373.7,1
64,24,391.98,189,16.3325,0.0,9407.52,1
10,167,33643.08,18368,201.45556886227547,2.1317365269461077,5618394.36,1
32,62,1048.49,675,16.911129032258064,1.8387096774193548,65006.38,1
58,27,355.56,396,13.168888888888889,4.185185185185185,9600.12,1
72,47,1224.06,942,26.043829787234042,5.659574468085107,57530.82,1
303,8,118.95000000000002,27,14.868750000000002,0.0,951.6000000000001,1
45,11,130.73999999999998,134,11.885454545454543,0.0,1438.1399999999999,1
17,138,3711.77,1926,26.896884057971015,2.3115942028985508,512224.26,1
37,22,389.27,449,17.694090909090907,11.318181818181818,8563.939999999999,1
18,97,238.85,302,2.4623711340206187,1.5257731958762886,23168.45,1
186,22,160.71,48,7.305000000000001,0.45454545454545453,3535.6200000000003,1
51,30,110.8,135,3.6933333333333334,0.0,3324.0,1
3,140,2974.65,939,21.247500000000002,2.55,416451.0,1
136,80,712.24,470,8.903,1.575,56979.2,1
3,645,16387.57,11005,25.40708527131783,0.5596899224806201,10569982.65,1
18,14,297.0,308,21.214285714285715,0.0,4158.0,1
15,191,1438.85,1167,7.533246073298429,1.837696335078534,274820.35,1
40,142,977.21,440,6.881760563380282,2.3028169014084505,138763.82,1
11,546,3165.36,2544,5.797362637362638,0.4652014652014652,1728286.56,1
7,147,832.88,585,5.665850340136054,2.4829931972789114,122433.36,1
25,18,68.84,19,3.8244444444444445,9.277777777777779,1239.1200000000001,1
21,20,1936.3200000000002,1192,96.816,14.65,38726.4,1
40,40,895.13,368,22.37825,4.325,35805.2,1
100,45,230.53,126,5.122888888888889,0.0,10373.85,1
4,461,3812.64,2054,8.270368763557483,0.7874186550976139,1757627.04,1
276,15,149.64,175,9.975999999999999,0.0,2244.6,1
32,76,354.09000000000003,335,4.659078947368421,0.0,26910.840000000004,1
14,128,360.93,212,2.819765625,0.0,46199.04,1
63,120,4405.88,2534,36.71566666666667,1.8333333333333333,528705.6,1
1,129,493.28,371,3.823875968992248,0.12403100775193798,63633.119999999995,1
368,105,343.28000000000003,211,3.2693333333333334,0.0,36044.4,1
311,29,501.39000000000004,260,17.289310344827587,1.793103448275862,14540.310000000001,1
198,23,516.36,276,22.450434782608696,7.3478260869565215,11876.28,1
1,49,396.48,223,8.091428571428573,0.6326530612244898,19427.52,1
92,18,379.35,111,21.075000000000003,12.0,6828.3,1
59,12,181.09,147,15.090833333333334,0.0,2173.08,1
80,12,168.31,76,14.025833333333333,0.0,2019.72,1
156,93,446.87,215,4.80505376344086,2.2795698924731185,41558.91,1
226,62,524.52,442,8.459999999999999,0.0,32520.239999999998,1
252,41,263.55,168,6.4280487804878055,2.8048780487804876,10805.550000000001,1
149,11,179.17,94,16.288181818181815,0.0,1970.87,1
193,24,222.05,261,9.252083333333333,0.0,5329.200000000001,1
0,86,1388.88,570,16.149767441860465,4.267441860465116,119443.68000000001,1
368,4,56.25,39,14.0625,0.0,225.0,1
23,51,351.11,221,6.884509803921569,0.0,17906.61,1
16,116,363.88,384,3.136896551724138,1.1896551724137931,42210.08,1
9,74,5126.76,2410,69.28054054054054,3.8513513513513513,379380.24,1
7,30,164.68,84,5.489333333333334,0.0,4940.400000000001,1
19,150,1567.69,544,10.451266666666667,1.5666666666666667,235153.5,1
3,249,967.45,509,3.8853413654618474,0.8273092369477911,240895.05000000002,1
173,7,191.94,98,27.419999999999998,0.0,1343.58,1
0,267,1232.18,1015,4.614906367041199,1.1797752808988764,328992.06,1
177,19,264.62,185,13.927368421052632,2.8421052631578947,5027.78,1
15,155,1528.09,757,9.858645161290323,2.2580645161290325,236853.94999999998,1
